fit_time,score_time,test_f1_micro,train_f1_micro,test_precision_micro,train_precision_micro,test_recall_micro,train_recall_micro,meta
232.131178855896,0.21337103843688965,0.9150220780391096,0.9211723768736617,0.918747737965979,0.9241613892183409,0.9113265122958176,0.9182026369033062,SoftmaxRegression-build_count_vector-None-None
228.6640329360962,0.3043198585510254,0.9160851672928969,0.9214562700516112,0.9169054441260746,0.9240289605317638,0.9152663568108688,0.918897865616167,SoftmaxRegression-build_count_vector-None-None
228.06778287887573,0.3620798587799072,0.9156717747683535,0.9213813126378381,0.9172653844437503,0.9234281621415941,0.9140836928002846,0.9193435170638767,SoftmaxRegression-build_count_vector-None-None
224.22521495819092,0.28757596015930176,0.9150178757799836,0.9215574548907883,0.916096042685638,0.9235178861333483,0.913942243712017,0.9196053291710797,SoftmaxRegression-build_count_vector-None-None
228.84534311294556,0.2936592102050781,0.9183732461699243,0.9207352834393658,0.9208507981806832,0.9225336347966242,0.915908990109549,0.9189439297142411,SoftmaxRegression-build_count_vector-None-None
245.65803384780884,0.0769948959350586,1.0,0.9205470152653344,1.0,0.9228881784559726,1.0,0.9182177000454396,SoftmaxRegression-build_count_vector-None-None
226.2145390510559,0.14808297157287598,0.9276856249015327,0.9854313782272616,0.9305549284327448,0.9873228434326526,0.9248339615867888,0.9835471463192298,SoftmaxRegression-build_tfidf_vector-None-None
224.3187620639801,0.20966005325317383,0.9295284030010719,0.9853574792791889,0.9288646911817208,0.9870905781321541,0.9301930639971397,0.9836304555874563,SoftmaxRegression-build_tfidf_vector-None-None
223.31201004981995,0.2555429935455322,0.9270626989249706,0.9853753221110404,0.9279921575617146,0.986563913553359,0.9261351002801619,0.9841895912023264,SoftmaxRegression-build_tfidf_vector-None-None
220.43329405784607,0.2957339286804199,0.9289435020702551,0.9854580761804849,0.9323472898699674,0.98647093653294,0.9255644767777137,0.9844472936061096,SoftmaxRegression-build_tfidf_vector-None-None
223.497056722641,0.22802305221557617,0.9284763510515573,0.9851451156403342,0.9288472635270096,0.9865164016904809,0.9281057346875415,0.9837776365521624,SoftmaxRegression-build_tfidf_vector-None-None
240.0168890953064,0.0791158676147461,1.0,0.9805220309933587,1.0,0.9823899258570266,1.0,0.978661225798979,SoftmaxRegression-build_tfidf_vector-None-None
223.52940917015076,0.20783424377441406,0.8399891579327792,0.8424330867593695,0.8456430780425687,0.8474414209703365,0.8344103392568659,0.8374836027302843,SoftmaxRegression-build_count_vector-normalize-None
222.8086497783661,0.20789504051208496,0.8440613455725959,0.8414803375187448,0.8457086455202117,0.8462534044612511,0.84242045048266,0.8367608110213438,SoftmaxRegression-build_count_vector-normalize-None
221.86705994606018,0.2573509216308594,0.8409095980897547,0.8421040841812878,0.8439795735531267,0.8465366600612503,0.8378618757504336,0.8377176855968179,SoftmaxRegression-build_count_vector-normalize-None
218.66800475120544,0.32579493522644043,0.8410391700947953,0.8419162279646651,0.847825107054316,0.8449557561873962,0.8343609989797276,0.8388984893249345,SoftmaxRegression-build_count_vector-normalize-None
222.27337384223938,0.30600881576538086,0.8417700376366836,0.8417104696010433,0.8453658972982645,0.8452164137155705,0.8382046391981195,0.838233490539742,SoftmaxRegression-build_count_vector-normalize-None
239.2504162788391,0.08613133430480957,1.0,0.8418404572942825,1.0,0.8459033500053974,1.0,0.8378164063544108,SoftmaxRegression-build_count_vector-normalize-None
243.6550772190094,0.17233896255493164,0.8671704823294066,0.8691280319312251,0.8591121289526997,0.8574503991864818,0.8753814395979178,0.8811281321564355,SoftmaxRegression-build_tfidf_vector-normalize-None
241.89380288124084,0.21787500381469727,0.8680892124827299,0.8683386956855942,0.8522585367954183,0.8569988728975204,0.8845191276367537,0.8799826400480737,SoftmaxRegression-build_tfidf_vector-normalize-None
241.6330921649933,0.2240748405456543,0.8679600595603048,0.8685898844311641,0.8549674302230275,0.8565733167217378,0.8813536710099168,0.8809484016891177,SoftmaxRegression-build_tfidf_vector-normalize-None
237.4497628211975,0.27785825729370117,0.8661424221847415,0.8688147485272883,0.8555170921678927,0.855860338337732,0.8770349997782017,0.8821673448910196,SoftmaxRegression-build_tfidf_vector-normalize-None
241.06980109214783,0.24553704261779785,0.8664702673213311,0.8680880035579177,0.8528653664404159,0.8551894242627491,0.8805162549341375,0.8813816324937842,SoftmaxRegression-build_tfidf_vector-normalize-None
257.2757863998413,0.08696317672729492,1.0,0.8682933683438643,1.0,0.8560136445491066,1.0,0.8809305309300854,SoftmaxRegression-build_tfidf_vector-normalize-None
629.2014820575714,1.144320011138916,0.8918650345544061,0.89458130276232,0.8977448395016823,0.8974135230679733,0.8860617483396158,0.8917669030837984,SoftmaxRegression-build_count_vector-None-TruncatedSVD
629.5304338932037,1.0869488716125488,0.89433480432786,0.8940475659274463,0.8965641140803953,0.8962270480620849,0.8921165534501251,0.891878658387305,SoftmaxRegression-build_count_vector-None-TruncatedSVD
629.2956352233887,1.164362907409668,0.893821449223789,0.894027792510873,0.8940600667408232,0.895973680087733,0.8935829590430027,0.8920903388263084,SoftmaxRegression-build_count_vector-None-TruncatedSVD
632.6180901527405,0.7558290958404541,0.892549889135255,0.8945784309893288,0.8922729086314669,0.8961246727675475,0.8928270416537284,0.8930375160265344,SoftmaxRegression-build_count_vector-None-TruncatedSVD
630.3139593601227,1.5350902080535889,0.8960398239921774,0.8936286634766246,0.8979555476370763,0.8950429491768075,0.8941322570630239,0.8922188402403809,SoftmaxRegression-build_count_vector-None-TruncatedSVD
