fit_time,score_time,test_f1_micro,train_f1_micro,test_precision_micro,train_precision_micro,test_recall_micro,train_recall_micro,meta
167.41764402389526,0.38634777069091797,0.9238598986576584,0.9973775446706374,0.9238598986576585,0.9973775446706374,0.9238598986576585,0.9973775446706374,LogisticRegression-CountVectorizer-None-None
166.7782039642334,0.42887091636657715,0.9235265356920616,0.9973997688683438,0.9235265356920616,0.9973997688683438,0.9235265356920616,0.9973997688683438,LogisticRegression-CountVectorizer-None-None
167.65471076965332,0.3516111373901367,0.9244377277980265,0.997527558005156,0.9244377277980265,0.997527558005156,0.9244377277980265,0.997527558005156,LogisticRegression-CountVectorizer-None-None
170.0437572002411,0.1700727939605713,0.9234598630989422,0.9973386523246511,0.9234598630989421,0.9973386523246511,0.9234598630989421,0.9973386523246511,LogisticRegression-CountVectorizer-None-None
161.73600792884827,0.6479899883270264,0.9249488843452751,0.9974608854120366,0.9249488843452751,0.9974608854120366,0.9249488843452751,0.9974608854120366,LogisticRegression-CountVectorizer-None-None
50.04408812522888,0.07518911361694336,0.9279047026402347,0.9477675793403858,0.9279047026402347,0.9477675793403858,0.9279047026402347,0.9477675793403858,LogisticRegression-TfidfVectorizer-None-None
47.1254448890686,0.08875393867492676,0.9275491154769313,0.9478120277357988,0.9275491154769313,0.9478120277357988,0.9275491154769313,0.9478120277357988,LogisticRegression-TfidfVectorizer-None-None
43.05881333351135,0.17422175407409668,0.9286381011645479,0.9474842208196285,0.9286381011645479,0.9474842208196285,0.9286381011645479,0.9474842208196285,LogisticRegression-TfidfVectorizer-None-None
45.93523192405701,0.11127614974975586,0.9264156813939017,0.9480342697128635,0.9264156813939017,0.9480342697128634,0.9264156813939017,0.9480342697128634,LogisticRegression-TfidfVectorizer-None-None
45.43891668319702,0.14197421073913574,0.9276157880700507,0.947923148724331,0.9276157880700506,0.947923148724331,0.9276157880700506,0.947923148724331,LogisticRegression-TfidfVectorizer-None-None
45.31132793426514,0.18392395973205566,0.9251266779269268,0.9369166148102054,0.9251266779269268,0.9369166148102054,0.9251266779269268,0.9369166148102054,LogisticRegression-CountVectorizer-Normalizer-None
51.35012888908386,0.08461999893188477,0.9251044537292203,0.9369055027113521,0.9251044537292203,0.9369055027113521,0.9251044537292203,0.9369055027113521,LogisticRegression-CountVectorizer-Normalizer-None
43.63907814025879,0.16517210006713867,0.9251489021246333,0.9369055027113521,0.9251489021246333,0.9369055027113521,0.9251489021246333,0.9369055027113521,LogisticRegression-CountVectorizer-Normalizer-None
51.92972803115845,0.07287096977233887,0.9235932082851809,0.9371721930838297,0.9235932082851809,0.9371721930838297,0.9235932082851809,0.9371721930838297,LogisticRegression-CountVectorizer-Normalizer-None
45.597450971603394,0.14464187622070312,0.9248155391590364,0.9369332829584852,0.9248155391590364,0.9369332829584852,0.9248155391590364,0.9369332829584852,LogisticRegression-CountVectorizer-Normalizer-None
40.33173227310181,0.12540507316589355,0.9279047026402347,0.9477675793403858,0.9279047026402347,0.9477675793403858,0.9279047026402347,0.9477675793403858,LogisticRegression-TfidfVectorizer-Normalizer-None
43.04554796218872,0.06897425651550293,0.9275491154769313,0.9478175837852254,0.9275491154769313,0.9478175837852254,0.9275491154769313,0.9478175837852254,LogisticRegression-TfidfVectorizer-Normalizer-None
32.85961890220642,0.15127015113830566,0.9286381011645479,0.947489776869055,0.9286381011645479,0.947489776869055,0.9286381011645479,0.947489776869055,LogisticRegression-TfidfVectorizer-Normalizer-None
42.43436121940613,0.09160971641540527,0.9264156813939017,0.9480287136634368,0.9264156813939017,0.9480287136634368,0.9264156813939017,0.9480287136634368,LogisticRegression-TfidfVectorizer-Normalizer-None
41.8402738571167,0.11131620407104492,0.9275935638723443,0.9479009245266246,0.9275935638723443,0.9479009245266246,0.9275935638723443,0.9479009245266246,LogisticRegression-TfidfVectorizer-Normalizer-None
13.211678981781006,0.07443499565124512,0.8925682282869588,0.8936127655791626,0.8925682282869588,0.8936127655791626,0.8925682282869588,0.8936127655791626,LogisticRegression-CountVectorizer-None-TruncatedSVD
11.72916579246521,0.18125605583190918,0.893346075206685,0.8934683082940705,0.8933460752066851,0.8934683082940705,0.8933460752066851,0.8934683082940705,LogisticRegression-CountVectorizer-None-TruncatedSVD
12.242771863937378,0.16898036003112793,0.8923459863098943,0.8929960440928082,0.8923459863098943,0.8929960440928082,0.8923459863098943,0.8929960440928082,LogisticRegression-CountVectorizer-None-TruncatedSVD
11.917757987976074,0.17340302467346191,0.8910125344475065,0.8941016979287048,0.8910125344475065,0.8941016979287048,0.8910125344475065,0.8941016979287048,LogisticRegression-CountVectorizer-None-TruncatedSVD
11.74379301071167,0.18125081062316895,0.8933238510089786,0.8932960707618455,0.8933238510089786,0.8932960707618455,0.8933238510089786,0.8932960707618455,LogisticRegression-CountVectorizer-None-TruncatedSVD
17.222935914993286,0.1775071620941162,0.9081029424837763,0.9083362965596941,0.9081029424837763,0.9083362965596942,0.9081029424837763,0.9083362965596942,LogisticRegression-TfidfVectorizer-None-TruncatedSVD
20.70072293281555,0.10082411766052246,0.908036269890657,0.9083418526091208,0.908036269890657,0.9083418526091208,0.908036269890657,0.9083418526091208,LogisticRegression-TfidfVectorizer-None-TruncatedSVD
18.144144773483276,0.15906929969787598,0.9084140812516668,0.9082751800160014,0.9084140812516668,0.9082751800160014,0.9084140812516668,0.9082751800160014,LogisticRegression-TfidfVectorizer-None-TruncatedSVD
